vI0,yvwvz,False,0,True,vi enrollar,False,0
vI1,yvñpvram,False,0,True,"vtr agrandar, expandir",False,0
vI2,yvfvzentu,False,0,True,"vtr,quitar raspando",False,0
vI3,yvfvz,False,0,True,"vtr raer, raspar",False,0
vI4,yvfkv,False,0,True,"vtr raer, raspar",False,0
vI5,yugvmwili,False,0,True,vi afilarse las uñas,False,0
vI6,yugvm,False,0,True,"adj afilado | vtr afilar, aguzar",False,0
vI7,yuful,False,0,True,vtr aporcar,False,0
vI8,yuz,False,0,True,"adj liso, llano | vtr alisar, pulir, allanar",False,0
vI9,"yomv{0,1}|yomtu",False,0,True,"vtr agregar, añadir",False,0
vI10,yom rume,False,0,True,"vi ir más allá, hacer más, ir demasiado lejos",False,0
vI11,yof,False,0,True,"vtr no osar, no animarse a, no,atreverse a",False,0
vI12,yoci,False,0,True,adv suficiente | vi ser suficiente,False,0
vI13,yimvm,False,0,True,"vtr instruir, formar, educar",False,0
vI14,yewetu,False,0,True,vtr respetar,False,0
vI15,yewentukufal,False,0,True,vi ser vergonzoso,False,0
vI16,yewelka,False,0,True,"vtr avergonzar, humillar",False,0
vI17,yewe,False,0,True,"vi avergonzarse, humillarse | vtr respetar, admirar",False,0
vI18,yerpu,False,0,True,"vi vencer, triunfar, medrar, prevalecer | vtr vencer, ganar",False,0
vI19,"yecilv{0,1}|yecilka",False,0,True,"vtr iniciar, empezar, comenzar",False,0
vI20,yeci,False,0,True,"vi,iniciar, empezar, comenzar",False,0
vI21,wvxoñkvtuye,False,0,True,vtr llenar de mordeduras,False,0
vI22,azye|aztuye,False,0,True,"vtr tener como pariente; parecerse a; tener costumbre por, estar acostumbrado a",False,0
vI23,yevl,False,0,True,vtr asistir a el/la maci en la ceremonia,False,0
vI24,yerv,False,0,True,"vtr arrastrar, pasar a llevar, arrasar s",False,0
vI25,yepa,False,0,True,vtr ir a dejar,False,0
vI26,yeñpvram,False,0,True,"vtr aumentar, agrandar",False,0
vI27,yeñma,False,0,True,vtr seguir el consejo de,False,0
vI28,yeme,False,0,True,vtr ir a buscar,False,0
vI29,yefal,False,0,True,vtr encargar (a),False,0
vI30,ye,False,0,True,"vtr llevar, transportar, acarrear; sobrellevar, soportar, sufrir",False,0
vI31,yayvw,False,0,True,"vi apurarse, darse prisa",False,0
vI32,yayv,False,0,True,vi estar apurado; estar en período de celo (animal),False,0
vI33,yayre,False,0,True,vi granizar,False,0
vI34,yape,False,0,True,"vi gritar (como forma de animar,ceremonias, juegos, peleas, etc.)",False,0
vI35,yancv,False,0,True,"vi estremecerse, temblar, tiritar, tener escalofrío",False,0
vI36,yam,False,0,True,vtr respetar,False,0
vI37,"yajvmv{0,1}|yajvmtu",False,0,True,"vtr,engendrar, multiplicar, producir",False,0
vI38,yaj,False,0,True,"s hijo/a del hombre | vi engendrar, multiplicarse; generar intereses (dinero)",False,0
vI39,yafvtu,False,0,True,"vi comer, alimentarse",False,0
vI40,"yafvgelv{0,1}|yafvgeltu",False,0,True,"vtr afirmar, afianzar",False,0
vI41,yafvluw,False,0,True,"vi animarse, consolarse",False,0
vI42,yafvltupiwketu,False,0,True,vtr reponer las fuerzas,False,0
vI43,"yafvlv{0,1}|yafvlzuamv{0,1}",False,0,True,"vtr animar, consolar",False,0
vI44,yafv,False,0,True,"adj duro, firme, resistente | vi ser duro, ser firme, ser resistente",False,0
vI45,yafkvtu,False,0,True,"vtr,enojarse con",False,0
vI46,yafkv,False,0,True,vi enojarse,False,0
vI47,yafka,False,0,True,"vi & vtr ofender, afrentar",False,0
vI48,yaf,False,0,True,"vtr espantar, ahuyentar, corretear",False,0
vI49,wvywvle,False,0,True,"vi estar sediento, tener sed",False,0
vI50,wvywvl,False,0,True,"vtr dar sed, provocar sed",False,0
vI51,wvywv,False,0,True,vi darle sed a uno,False,0
vI52,wvyvluw,False,0,True,"vi marearse, aturdirse",False,0
vI53,wvyvlonkonie,False,0,True,vi estar mareado,False,0
vI54,wvyvl,False,0,True,"vtr marear, aturdir | ~le",False,0
vI55,wvyv,False,0,True,"vi marearse, aturdirse",False,0
vI56,wvxuwvxuge,False,0,True,vi estar corriendo (el agua),False,0
vI57,wvxuñmawvn,False,0,True,vtr [rel.] regar agua a ambos lados  del ataúd,False,0
vI58,wvxunaq,False,0,True,"vi correr hacia abajo, fluir hacia abajo",False,0
vI59,wvxule,False,0,True,vtr estar corriendo (el agua),False,0
vI60,wvxuamule,False,0,True,vi estar corriendo (el agua),False,0
vI61,wvxu,False,0,True,"vi fluir, correr (el agua) | vtr regar, derramar | vtr [rel.] verter ceremonialmente (sangre, muday)",False,0
vI62,"wvxoñv{0,1}|wvxoñkvtuye",False,0,True,"vtr llenar de,mordeduras",False,0
vI63,yancvwvxe,False,0,True,"vi temblar de frío  , vi temblar de frío",False,0
vI64,wvxege,False,0,True,"vi hacer frío, estar helado (el tiempo)",False,0
vI65,wvxentu,False,0,True,"vtr encontrar frío, sentir frío",False,0
vI66,wvxe,False,0,True,"s frío | adj frío, helado | vi tener frío; enfriarse, helarse; hacer frío",False,0
vI67,wvtale,False,0,True,"vi estar temblando, estar latiendo",False,0
vI68,wvta,False,0,True,"vi temblar, latir (un músculo)",False,0
vI69,wvrwvr,False,0,True,vi chillar (chancho); rechinar; silbar (viento),False,0
vI70,wvrwen,False,0,True,"s vapor, vaho | vi echar,vapor",False,0
vI71,wvrwan,False,0,True,s olor | vi echar vapor,False,0
vI72,wvhma,False,0,True,"vi amanecerle a uno, ver el amanecer",False,0
vI73,wvh,False,0,True,"adv al amanecer | s boca, pico; amanecer, alba, alborada; abertura | vi amanecer",False,0
vI74,wvnwvn,False,0,True,"vi llenarse, hartarse",False,0
vI75,wvnvm,False,0,True,"vtr estirar, alargar, agrandar, ensanchar",False,0
vI76,wvnvle,False,0,True,"vi estar estirado, estar alargado",False,0
vI77,wvnv,False,0,True,"vi estirarse, alargarse, aumentar",False,0
vI78,wvnu,False,0,True,vi tener repugnancia,False,0
vI79,wvnfv,False,0,True,"vi desprenderse, desgajarse",False,0
vI80,wvneltu,False,0,True,vtr preferir,False,0
vI81,wvnelkvle,False,0,True,"vi ser el primero, ser el líder, ser el capitán",False,0
vI82,wvnel,False,0,True,s el primero | vtr dejar ir primero,False,0
vI83,wvne,False,0,True,"adv antes, primero, adelante | vi ir primero, ser el primero, preceder",False,0
vI84,wvlke,False,0,True,"vi errar, deambular, pasear, vagabundear",False,0
vI85,wvlel,False,0,True,"vtr golpear, abofetear",False,0
vI86,vzewvl,False,0,True,"vtr odiar, aborrecer, abominar",False,0
vI87,wvluw,False,0,True,"vi darse, entregarse, rendirse",False,0
vI88,wvltu,False,0,True,vtr restituir,False,0
vI89,wvl,False,0,True,"vtr dar, entregar, rendir, ceder (→elu)",False,0
vI90,wvfkv,False,0,True,"vi & vtr pedir, conseguir o,comprar comida",False,0
vI91,wvzka,False,0,True,"vtr romper, destrozar; partir, dividir",False,0
vI92,wvzaw,False,0,True,"vi separarse, apartarse; divorciarse",False,0
vI93,wvzapvz,False,0,True,vi difundirse,False,0
vI94,wvzamkvle,False,0,True,"vi estar partido, estar dividido | ",False,0
vI95,wvzamka,False,0,True,vtr separar en muchas partes,False,0
vI96,wvzamel,False,0,True,vtr separar y regalar,False,0
vI97,wvzam,False,0,True,"adj separado | vtr separar; partir, dividir",False,0
vI98,wvzale,False,0,True,vi estar separado,False,0
vI99,wvza,False,0,True,"s grieta, hendidura | vi separarse, apartarse; divorciarse; partirse, dividirse",False,0
vI100,wiye,False,0,True,vtr [Chez.] olvidar,False,0
vI101,wixutu,False,0,True,vtr apedrear con honda,False,0
vI102,wixorkvle,False,0,True,vi tener hipo,False,0
vI103,wixor,False,0,True,"s hipo | vi hipar, tener hipo",False,0
vI104,wixafkvle,False,0,True,"vi estar rasgado, estar rajado, estar,rebanado",False,0
vI105,wixaf,False,0,True,"vtr desgarrar, rajar, rasgar; rebanar",False,0
vI106,wixatu,False,0,True,"vtr jalar, tirar; tomar del,brazo",False,0
vI107,wixawixatu,False,0,True,"vi pararse y sentarse; hacer las necesidades, ir al baño",False,0
vI108,wixarupayaw,False,0,True,"vi andar vigilando, trajinar mirando, hacer la ronda de guardia",False,0
vI109,wixapvra,False,0,True,"vi,levantarse, erguirse, pararse",False,0
vI110,wixañpvram,False,0,True,"vtr levantar, erigir; celebrar",False,0
vI111,wixanma,False,0,True,"vtr recibir, atender (visitas); visitar",False,0
vI112,wixankantu,False,0,True,vi jugar a las visitas,False,0
vI113,wixanie,False,0,True,"vtr dominar, controlar (una situación o animal)",False,0
vI114,wixale,False,0,True,"vi estar de pie, estar parado",False,0
vI115,wixal,False,0,True,"s [tej.] telar; trama, urdimbre | vi [tej.] preparar la trama; tejer con telar",False,0
vI116,wixakvnuw,False,0,True,"vi levantarse y quedar erguido; quedar parado, quedar detenido",False,0
vI117,wixakvnu,False,0,True,"vtr dejar levantado, dejar parado; recoger (del suelo)",False,0
vI118,wixa,False,0,True,"vi levantarse, pararse, erguirse, ponerse en pie | vtr jalar, tirar, sacar",False,0
vI119,wirvftu,False,0,True,"vtr,romper, despedazar, desgarrar",False,0
vI120,wirvf,False,0,True,"vi romperse, rajarse, desgarrarse; salirse (el botón del ojal)",False,0
vI121,wirkole,False,0,True,"vi estar amontonado, estar apilado, estar arrumbado",False,0
vI122,wirkol,False,0,True,"vtr,amontonar, apilar, arrumbar",False,0
vI123,wirilka,False,0,True,vtr hacer escribir,False,0
vI124,wiril,False,0,True,"vtr escribir a; barbechar, surcar",False,0
vI125,wiri,False,0,True,"vi & vtr rayar, pintar, dibujar, escribir",False,0
vI126,wirarwirarge,False,0,True,"vi andar,gritando",False,0
vI127,wirarel,False,0,True,vtr gritar a distancia,False,0
vI128,wirar,False,0,True,"vi & vtr gritar, graznar",False,0
vI129,wirale,False,0,True,"vi sentarse con las piernas,abiertas",False,0
vI130,wirakvnuw,False,0,True,vi abrir las piernas,False,0
vI131,wiraf,False,0,True,"s galope | vi galopar | vtr,pegar, golpear, azotar, castigar",False,0
vI132,wipvm,False,0,True,vtr hacer de manera correcta (→wif),False,0
vI133,wipvjkvle,False,0,True,vi estar en fila,False,0
vI134,wipu,False,0,True,vtr coser,False,0
vI135,wigvzkiaw,False,0,True,"vi andar arrastrándose, andar reptando, andar gateando",False,0
vI136,wigvz,False,0,True,"vi arrastrarse, reptar, gatear | vtr arrastrar",False,0
vI137,wiñwiñ,False,0,True,"adv uno por uno, en fila | vtr sembrar en fila",False,0
vI138,wiñotu,False,0,True,"vtr volver a, regresar a; volver por, regresar,por",False,0
vI139,wiñomogetu,False,0,True,"vi volver a la vida,  resucitar",False,0
vI140,wiñoltu,False,0,True,vtr devolver,False,0
vI141,wiñozuam,False,0,True,vi arrepentirse,False,0
vI142,wiño,False,0,True,"s palo de palintun 2, vi volver, regresar, retornar; repetirse, renovarse",False,0
vI143,"wiñamv{0,1}|wiñamtu",False,0,True,"vtr acarrear, llevar, trasladar",False,0
vI144,winwin,False,0,True,"adv uno por uno, en fila | vtr sembrar en fila",False,0
vI145,winvm,False,0,True,"vtr ensanchar, estirar",False,0
vI146,winv,False,0,True,"vi ensancharse, estirarse",False,0
vI147,winul,False,0,True,"vtr deshacer, desenrollar, deshebrar",False,0
vI148,wintu,False,0,True,"adj viejo, añejo (cosas, objetos; →fvca, Fvta, Kuse, Manka) | vi envejecer",False,0
vI149,winolkvle,False,0,True,vi ir gateando,False,0
vI150,winolkiaw,False,0,True,vi andar a gatas,False,0
vI151,winol,False,0,True,vi gatear,False,0
vI152,winkv,False,0,True,vi & vtr robar ganado,False,0
vI153,winkaw,False,0,True,"vi ahuincarse, volverse winka, abandonar las,costumbres mapuche",False,0
vI154,wimvjtu,False,0,True,vi & vtr armar el wimvjtu,False,0
vI155,wimvj,False,0,True,vi & vtr armar el wimvjtu,False,0
vI156,wimakvtuye,False,0,True,vtr golpear con varillas,False,0
vI157,wima,False,0,True,"s vara, varilla | vi cortar varas | vtr golpear con varillas",False,0
vI158,wimtu,False,0,True,"vtr,acostumbrarse a",False,0
vI159,wimvmka,False,0,True,vtr acostumbrar dificultosamente a alguien a,False,0
vI160,wimvm,False,0,True,vtr acostumbrar a alguien,False,0
vI161,wimelka,False,0,True,vtr acostumbrar dificultosamente a alguien a,False,0
vI162,wimel,False,0,True,vtr acostumbrar a alguien,False,0
vI163,wim,False,0,True,vi acostumbrarse,False,0
vI164,wijvtu,False,0,True,"vi orinar, mear",False,0
vI165,wijvñmaw,False,0,True,vi orinarse encima (→meñmaw),False,0
vI166,wijv,False,0,True,"vi orinar, mear",False,0
vI167,wiba,False,0,True,"vi unirse, pegarse, adherirse | vtr unir, pegar, adherir",False,0
vI168,wilvfvl,False,0,True,"vtr hacer brillar, hacer relumbrar",False,0
vI169,wilvfkvle,False,0,True,"vi estar brillando, estar relumbrando",False,0
vI170,wilvf,False,0,True,"adj,brillante, resplandeciente, relumbrante | vi brillar, resplandecer, relumbrar | vtr lustrar, sacar brillo",False,0
vI171,wiluwiluge,False,0,True,vi estar en aglomeración,False,0
vI172,wilgoz,False,0,True,"vi zafarse, dislocarse, descoyuntarse",False,0
vI173,wilka,False,0,True,"vtr unir, juntar, pegar",False,0
vI174,wilfozkvle,False,0,True,"vi estar mojado, estar empapado",False,0
vI175,wilfoz,False,0,True,"vi mojarse, empaparse, destilar",False,0
vI176,wikvrwvhtu,False,0,True,"vi hacer muecas, sacar la lengua",False,0
vI177,wikvrkantu,False,0,True,"vi hacer muecas, sacar la lengua",False,0
vI178,wikvr,False,0,True,"adj rasgado, roto | vi rasgarse, romperse | vtr rasgar, romper",False,0
vI179,wikefkvle,False,0,True,"vi estar quebrado, estar roto",False,0
vI180,wikef,False,0,True,"vi quebrarse, romperse",False,0
vI181,wifvy,False,0,True,"vtr,blandir, esgrimir, empuñar",False,0
vI182,wifon,False,0,True,vtr empapar,False,0
